Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
9,36727223,36727724,chr9-36727223-36727724,Stable,Stable,Stable,27,Chek1,-18741,,,,,,
5,127290378,127291097,chr5-127290378-127291097,Stable,Stable,Stable,27,Tmem132c,-48570,,,,,,
11,107157287,107157788,chr11-107157287-107157788,Stable,Stable,Stable,27,Kpna2,-168658,,,,,,
15,103318226,103318727,chr15-103318226-103318727,Stable,Stable,Stable,27,Hnrnpa1,-77794,,,,,,
7,12966550,12967051,chr7-12966550-12967051,Stable,Stable,Stable,27,Ube2m,68069,,,,,,
11,72214857,72215358,chr11-72214857-72215358,Stable,Stable,Stable,27,Pimreg,-172825,,,,,,
14,68083703,68084850,chr14-68083703-68084850,Stable,Stable,Stable,27,Nefl,0,,,,,,
3,82029147,82029648,chr3-82029147-82029648,Stable,Stable,Stable,27,Gucy1b1,2358,,,Gucy1a1,62779,,
2,131186509,131187375,chr2-131186509-131187375,Stable,Stable,Stable,27,Hspa12b,-59229,,,,,,
9,21291160,21291661,chr9-21291160-21291661,Stable,Stable,Stable,27,Ilf3,76210,,,,,,
5,106964215,106964716,chr5-106964215-106964716,Stable,Stable,Stable,27,Cdc7,0,,,,,,
9,107888441,107888942,chr9-107888441-107888942,Stable,Stable,Stable,27,Traip,61194,,,,,,
9,65744180,65744681,chr9-65744180-65744681,Stable,Stable,Stable,27,Pclaf,145556,,,,,,
3,87089885,87090505,chr3-87089885-87090505,Stable,Stable,Stable,27,Cd1d1,-94051,,,,,,
11,34865158,34866206,chr11-34865158-34866206,Stable,Stable,Stable,27,Spdl1,-55968,,,,,,
10,79996948,79997659,chr10-79996948-79997659,Stable,Stable,Stable,27,Pwwp3a,228775,,,,,,
12,109595789,109596410,chr12-109595789-109596410,Stable,Stable,Stable,27,Rtl1,-6596,,,,,,
3,89421276,89421777,chr3-89421276-89421777,Stable,Stable,Stable,27,Cks1b,-5804,,,,,,
8,85059815,85060467,chr8-85059815-85060467,Stable,Stable,Stable,27,Prdx2,-90228,,,,,,
10,80164918,80165419,chr10-80164918-80165419,Stable,Stable,Stable,27,Pwwp3a,61015,,,,,,
7,73541456,73541957,chr7-73541456-73541957,Stable,Stable,Stable,27,Fam174b,198345,,,,,,
16,94402072,94402573,chr16-94402072-94402573,Stable,Stable,Stable,27,Ttc3,-31454,,,,,,
6,30572685,30573186,chr6-30572685-30573186,Stable,Stable,Stable,27,Cpa2,-31103,,,Mest,150361,,
9,15108006,15108507,chr9-15108006-15108507,Stable,Stable,Stable,27,Taf1d,197707,,,,,,
3,88133118,88133776,chr3-88133118-88133776,Stable,Stable,Stable,27,Iqgap3,-51147,,,,,,
15,54479608,54480109,chr15-54479608-54480109,Stable,Stable,Stable,27,Colec10,-68834,,,,,,
10,88260851,88261568,chr10-88260851-88261568,Stable,Closing,Stable,24,Parpbp,-169419,,,,,,
4,117278347,117278848,chr4-117278347-117278848,Stable,Stable,Stable,27,Kif2c,-118708,,,,,,
3,96128086,96128587,chr3-96128086-96128587,Stable,Stable,Stable,27,Hist2h2bb,141165,,,,,,
11,78550550,78551051,chr11-78550550-78551051,Stable,Stable,Stable,27,Spag5,-249021,,,,,,
17,69127955,69128456,chr17-69127955-69128456,Stable,Stable,Stable,27,Epb41l3,-52272,,,,,,
17,35808028,35808529,chr17-35808028-35808529,Stable,Stable,Stable,27,Tubb5,25392,,,Mdc1,32986,,
2,153345390,153345891,chr2-153345390-153345891,Stable,Stable,Stable,27,Plagl2,-117631,,,,,,
10,87927155,87927656,chr10-87927155-87927656,Stable,Stable,Stable,27,Parpbp,163776,,,,,,
4,134468115,134469288,chr4-134468115-134469288,Stable,Stable,Stable,27,Aunip,41711,,,,,,
12,117673122,117673623,chr12-117673122-117673623,Stable,Stable,Stable,27,Cdca7l,130666,,,,,,
1,118278686,118279187,chr1-118278686-118279187,Stable,Stable,Stable,27,Clasp1,109871,,,,,,
8,57611027,57611735,chr8-57611027-57611735,Stable,Stable,Stable,27,Hmgb2,-99120,,,,,,
9,15169636,15170137,chr9-15169636-15170137,Stable,Stable,Stable,27,Taf1d,136077,,,,,,
2,152678266,152678892,chr2-152678266-152678892,Stable,Stable,Stable,27,Tpx2,169072,,,,,,
4,82435736,82436237,chr4-82435736-82436237,Stable,Stable,Stable,27,Nfib,-145563,,,,,,
12,81080257,81081005,chr12-81080257-81081005,Stable,Stable,Stable,27,Srsf5,-134753,,,,,,
4,44518864,44519365,chr4-44518864-44519365,Stable,Stable,Stable,27,Melk,-217988,,,,,,
5,123992172,123993115,chr5-123992172-123993115,Stable,Stable,Stable,27,Kntc1,-242456,,,,,,
3,89519851,89520352,chr3-89519851-89520352,Stable,Stable,Stable,27,Cks1b,-104379,,,,,,
4,82344739,82345240,chr4-82344739-82345240,Stable,Stable,Stable,27,Nfib,-54566,,,,,,
5,107160188,107160689,chr5-107160188-107160689,Stable,Stable,Stable,27,Cdc7,-195866,,,,,,
6,88772032,88772533,chr6-88772032-88772533,Stable,Stable,Stable,27,Mcm2,110941,,,,,,
5,150673458,150673959,chr5-150673458-150673959,Stable,Stable,Stable,27,Brca2,-150828,,,,,,
17,56040011,56040512,chr17-56040011-56040512,Stable,Stable,Stable,27,Chaf1a,0,,,,,,
9,15319299,15319800,chr9-15319299-15319800,Stable,Stable,Stable,27,Taf1d,-13085,,,,,,
8,11400233,11400734,chr8-11400233-11400734,Stable,Stable,Stable,27,Ankrd10,210849,,,,,,
17,15231187,15231849,chr17-15231187-15231849,Stable,Stable,Stable,27,Dll1,135505,,,,,,
1,191042513,191043014,chr1-191042513-191043014,Stable,Stable,Stable,27,Nsl1,19998,,,,,,
16,94580853,94581354,chr16-94580853-94581354,Stable,Stable,Stable,27,Ttc3,-210235,,,,,,
6,36695441,36696145,chr6-36695441-36696145,Stable,Stable,Stable,27,Ptn,18784,,,,,,
10,81378452,81378953,chr10-81378452-81378953,Stable,Stable,Stable,27,Tle2,195608,,,,,,
2,118813937,118814438,chr2-118813937-118814438,Stable,Stable,Stable,27,Knstrn,0,,,Bub1b,-215726,Knl1,232681
13,108158407,108159093,chr13-108158407-108159093,Stable,Stable,Stable,27,Depdc1b,157239,,,,,,
16,30063865,30064575,chr16-30063865-30064575,Stable,Stable,Stable,27,Hes1,0,,,,,,
11,96034595,96035096,chr11-96034595-96035096,Stable,Stable,Stable,27,Igf2bp1,-77432,,,,,,
9,20727519,20728020,chr9-20727519-20728020,Stable,Stable,Stable,27,Dnmt1,179189,,,,,,
7,79316218,79316719,chr7-79316218-79316719,Stable,Stable,Stable,27,Fanci,75210,,,,,,
7,102442166,102442667,chr7-102442166-102442667,Stable,Stable,Stable,27,Rrm1,-471,,,,,,
9,18473326,18473827,chr9-18473326-18473827,Stable,Stable,Stable,27,Zfp558,-17751,,,,,,
13,73723078,73723579,chr13-73723078-73723579,Stable,Stable,Stable,27,Slc12a7,9515,,,Trip13,187768,,
3,96277929,96278625,chr3-96277929-96278625,Stable,Stable,Stable,27,Hist2h2bb,-8177,,,,,,
15,101078666,101079167,chr15-101078666-101079167,Stable,Stable,Stable,27,Nr4a1,175102,,,,,,
5,8423327,8424099,chr5-8423327-8424099,Stable,Stable,Stable,27,Dbf4,-26354,,,,,,
17,66123456,66124162,chr17-66123456-66124162,Stable,Stable,Stable,27,Ddx11,0,,,,,,
12,69389376,69389877,chr12-69389376-69389877,Stable,Stable,Stable,27,Pole2,-187603,,,Lrr1,-220562,,
18,62759365,62759866,chr18-62759365-62759866,Stable,Stable,Stable,27,Apcdd1,162365,,,,,,
2,69275813,69276314,chr2-69275813-69276314,Stable,Stable,Stable,27,Spc25,-81918,,,,,,
14,68124341,68124842,chr14-68124341-68124842,Stable,Stable,Stable,27,Nefl,-40478,,,,,,
3,144718609,144719792,chr3-144718609-144719792,Stable,Stable,Stable,27,Clca3a1,9885,,,,,,
1,24367642,24368451,chr1-24367642-24368451,Stable,Stable,Stable,27,Gm10925,245523,,,,,,
2,118519976,118520477,chr2-118519976-118520477,Stable,Stable,Stable,27,Bub1b,77734,,,,,,
4,155943425,155943926,chr4-155943425-155943926,Stable,Stable,Stable,27,9430015G10Rik,166056,,,,,,
3,87982706,87983351,chr3-87982706-87983351,Stable,Stable,Stable,27,Iqgap3,98620,,,,,,
9,63911950,63912451,chr9-63911950-63912451,Stable,Stable,Stable,27,Zwilch,224693,,,,,,
17,33685188,33686059,chr17-33685188-33686059,Stable,Stable,Stable,27,Hnrnpm,-38955,,,,,,
5,29861399,29861900,chr5-29861399-29861900,Stable,Stable,Stable,27,Tyms,196302,,,,,,
6,38533430,38533931,chr6-38533430-38533931,Stable,Stable,Stable,27,Zc3hav1l,-246034,,,,,,
19,37192516,37193017,chr19-37192516-37193017,Stable,Stable,Stable,27,Kif11,183386,,,,,,
15,101370336,101370837,chr15-101370336-101370837,Stable,Stable,Stable,27,Nr4a1,-116067,,,,,,
2,51082574,51083075,chr2-51082574-51083075,Stable,Stable,Stable,27,Rnd3,47363,,,,,,
16,93883490,93884717,chr16-93883490-93884717,Stable,Stable,Stable,27,Chaf1b,0,,,,,,
2,84670478,84670979,chr2-84670478-84670979,Stable,Stable,Stable,27,Selenoh,-1263,,,,,,
11,6528561,6529062,chr11-6528561-6529062,Stable,Stable,Stable,27,H2afv,-101332,,,,,,
2,25262264,25262765,chr2-25262264-25262765,Stable,Stable,Stable,27,Nrarp,-81506,,,Sapcd2,109556,,
19,14670148,14670649,chr19-14670148-14670649,Stable,Stable,Stable,27,Tle4,-221998,,,,,,
5,123749044,123749701,chr5-123749044-123749701,Stable,Stable,Stable,27,Kntc1,15,,,,,,
6,128399489,128400090,chr6-128399489-128400090,Stable,Stable,Stable,27,Foxm1,-36522,,,Rhno1,-42489,,
8,75033597,75034255,chr8-75033597-75034255,Stable,Stable,Stable,27,Mcm5,75314,,,,,,
1,169471103,169471604,chr1-169471103-169471604,Stable,Stable,Stable,27,Nuf2,26330,,,,,,
7,80197773,80198274,chr7-80197773-80198274,Stable,Stable,Stable,27,Prc1,96176,,,,,,
4,133339092,133339593,chr4-133339092-133339593,Stable,Stable,Stable,27,Sytl1,-86002,,,,,,
4,82447194,82447876,chr4-82447194-82447876,Stable,Stable,Stable,27,Nfib,-157021,,,,,,
7,51621584,51622085,chr7-51621584-51622085,Stable,Stable,Stable,27,Gas2,239930,,,,,,
7,13290167,13290668,chr7-13290167-13290668,Stable,Stable,Stable,27,Lig1,-12884,,,,,,
13,21881737,21883329,chr13-21881737-21883329,Stable,Stable,Stable,27,Hist1h1b,-101854,,,,,,
1,136260047,136260548,chr1-136260047-136260548,Stable,Stable,Stable,27,Kif14,205795,,,,,,
9,21509858,21510645,chr9-21509858-21510645,Stable,Stable,Stable,27,Ilf3,-141987,,,Spc24,244797,,
11,64511107,64511886,chr11-64511107-64511886,Stable,Stable,Stable,27,Hs3st3a1,-75775,,,,,,
17,70872539,70873460,chr17-70872539-70873460,Stable,Stable,Stable,27,Myl12a,120196,,,,,,
5,69704199,69704700,chr5-69704199-69704700,Stable,Stable,Stable,27,Guf1,-147276,,,,,,
2,5219204,5219705,chr2-5219204-5219705,Stable,Stable,Stable,27,Mcm10,-229490,,,,,,
17,25221815,25222316,chr17-25221815-25222316,Stable,Stable,Stable,27,Ube2i,39600,,,,,,
4,125144511,125145571,chr4-125144511-125145571,Stable,Stable,Stable,27,Cdca8,-226046,,,,,,
19,37269732,37270233,chr19-37269732-37270233,Stable,Closing,Stable,24,Kif11,106170,,,,,,
2,84872048,84872655,chr2-84872048-84872655,Stable,Stable,Stable,27,Selenoh,-202833,,,,,,
2,113758217,113758718,chr2-113758217-113758718,Stable,Stable,Stable,27,Arhgap11a,72774,,,,,,
11,58938692,58939193,chr11-58938692-58939193,Stable,Stable,Stable,27,Hist3h2bb-ps,14855,,,,,,
14,65638684,65639336,chr14-65638684-65639336,Stable,Stable,Stable,27,Pbk,166501,,,Esco2,179702,,
10,126822465,126822966,chr10-126822465-126822966,Stable,Stable,Stable,27,Cdk4,240568,,,,,,
9,22307445,22307946,chr9-22307445-22307946,Stable,Stable,Stable,27,Anln,24066,,,Zfp599,-60015,,
7,111023987,111024488,chr7-111023987-111024488,Stable,Stable,Stable,27,Mrvi1,-155721,,,,,,
7,80340005,80340506,chr7-80340005-80340506,Stable,Stable,Stable,27,Prc1,-45555,,,Blm,114227,,
5,33722739,33723240,chr5-33722739-33723240,Stable,Stable,Stable,27,Tacc3,-64611,,,Nsd2,97485,,
1,90896707,90897208,chr1-90896707-90897208,Stable,Stable,Stable,27,Col6a3,-130784,,,,,,
7,45434150,45435209,chr7-45434150-45435209,Stable,Stable,Stable,27,Tead2,-218397,,,,,,
1,58144348,58144986,chr1-58144348-58144986,Stable,Stable,Stable,27,Sgo2a,-148377,,,,,,
11,101464885,101465876,chr11-101464885-101465876,Stable,Stable,Stable,27,Brca1,22888,,,,,,
10,81329513,81330014,chr10-81329513-81330014,Stable,Stable,Stable,27,Tle2,244547,,,,,,
7,126975987,126976488,chr7-126975987-126976488,Stable,Stable,Stable,27,Kif22,51241,,,,,,
3,135437968,135438961,chr3-135437968-135438961,Stable,Stable,Stable,27,Cenpe,-225431,,,,,,
2,131180035,131180536,chr2-131180035-131180536,Stable,Stable,Stable,27,Hspa12b,-52755,,,,,,
1,20995459,20995960,chr1-20995459-20995960,Stable,Stable,Stable,27,Mcm3,-192491,,,,,,
6,5802167,5802780,chr6-5802167-5802780,Stable,Stable,Stable,27,Slc25a13,238438,,,,,,
18,34840374,34840875,chr18-34840374-34840875,Stable,Stable,Stable,27,Cdc25c,-107381,,,,,,
4,82464252,82464753,chr4-82464252-82464753,Stable,Stable,Stable,27,Nfib,-174079,,,,,,
11,16951046,16951547,chr11-16951046-16951547,Stable,Stable,Stable,27,Egfr,-198843,,,,,,
18,5059862,5060363,chr18-5059862-5060363,Stable,Stable,Stable,27,Svil,-139322,,,,,,
1,189707357,189707858,chr1-189707357-189707858,Stable,Stable,Stable,27,Cenpf,-66751,,,,,,
13,21717354,21717855,chr13-21717354-21717855,Stable,Stable,Stable,27,Hist1h1b,62028,,,,,,
2,157278899,157279400,chr2-157278899-157279400,Stable,Stable,Stable,27,Rbl1,-133006,,,,,,
5,101445673,101446174,chr5-101445673-101446174,Stable,Stable,Stable,27,Gm43103,59354,,,,,,
3,107695943,107697129,chr3-107695943-107697129,Stable,Stable,Stable,27,Alx3,-100912,,,,,,
1,156184027,156184528,chr1-156184027-156184528,Stable,Stable,Stable,27,Fam163a,-108061,,,,,,
3,127404299,127404800,chr3-127404299-127404800,Stable,Stable,Stable,27,Larp7,131914,,,,,,
2,164769500,164770001,chr2-164769500-164770001,Stable,Stable,Stable,27,Ube2c,0,,,,,,
13,92241396,92242064,chr13-92241396-92242064,Stable,Stable,Stable,27,Dhfr,112662,,,,,,
3,69198111,69198790,chr3-69198111-69198790,Stable,Stable,Stable,27,Trim59,-162823,,,,,,
11,79962051,79962552,chr11-79962051-79962552,Stable,Stable,Stable,27,Atad5,126848,,,,,,
16,23240556,23241057,chr16-23240556-23241057,Stable,Stable,Stable,27,Rfc4,-126613,,,Eif4a2,-133112,,
4,116053486,116053987,chr4-116053486-116053987,Stable,Stable,Stable,27,Rad54l,40277,,,,,,
4,108579081,108579582,chr4-108579081-108579582,Stable,Stable,Stable,27,Orc1,0,,,,,,
2,22895300,22895908,chr2-22895300-22895908,Stable,Stable,Stable,27,Mastl,219698,,,,,,
7,127208812,127209313,chr7-127208812-127209313,Stable,Stable,Stable,27,Kif22,-181083,,,,,,
11,28815535,28816110,chr11-28815535-28816110,Stable,Stable,Stable,27,Efemp1,37094,,,,,,
8,123235935,123236436,chr8-123235935-123236436,Stable,Stable,Stable,27,Fanca,31864,,,,,,
5,110107472,110108432,chr5-110107472-110108432,Stable,Stable,Stable,27,Pole,177874,,,,,,
7,80357010,80357511,chr7-80357010-80357511,Stable,Stable,Stable,27,Prc1,-62560,,,Blm,97222,,
4,133467993,133468494,chr4-133467993-133468494,Stable,Stable,Stable,27,Sytl1,-214903,,,,,,
10,128008197,128008840,chr10-128008197-128008840,Stable,Stable,Stable,27,Prim1,6328,,,,,,
6,86585019,86585520,chr6-86585019-86585520,Stable,Stable,Stable,27,Tia1,-180800,,,,,,
13,108519944,108520445,chr13-108519944-108520445,Stable,Stable,Stable,27,Depdc1b,-203612,,,,,,
1,90690744,90691245,chr1-90690744-90691245,Stable,Stable,Stable,27,Col6a3,74678,,,,,,
7,28219373,28219874,chr7-28219373-28219874,Stable,Stable,Stable,27,Plekhg2,139730,,,,,,
17,25556492,25556993,chr17-25556492-25556993,Stable,Stable,Stable,27,Chtf18,161933,,,,,,
8,11801561,11802062,chr8-11801561-11802062,Stable,Stable,Stable,27,Ankrd10,-189978,,,,,,
4,129461148,129461753,chr4-129461148-129461753,Stable,Stable,Stable,27,Marcksl1,51828,,,Khdrbs1,241411,,
9,61745201,61745866,chr9-61745201-61745866,Stable,Stable,Stable,27,Kif23,170039,,,,,,
2,130563398,130563899,chr2-130563398-130563899,Stable,Stable,Stable,27,Cpxm1,-172623,,,,,,
14,55899834,55900620,chr14-55899834-55900620,Stable,Stable,Stable,27,Nynrin,-45824,,,,,,
8,57360921,57361422,chr8-57360921-57361422,Stable,Stable,Stable,27,Hmgb2,150485,,,,,,
2,84831705,84832206,chr2-84831705-84832206,Stable,Stable,Stable,27,Selenoh,-162490,,,,,,
17,36931702,36932203,chr17-36931702-36932203,Stable,Stable,Stable,27,Zfp57,68960,,,,,,
11,5243986,5244487,chr11-5243986-5244487,Stable,Stable,Stable,27,Ewsr1,-174297,,,,,,
11,50396816,50397317,chr11-50396816-50397317,Stable,Stable,Stable,27,Hnrnph1,-19826,,,,,,
15,97182482,97182983,chr15-97182482-97182983,Stable,Stable,Stable,27,Slc38a4,-187662,,,,,,
16,96230365,96230866,chr16-96230365-96230866,Stable,Stable,Stable,27,Hmgn1,-109747,,,,,,
3,89418177,89418678,chr3-89418177-89418678,Stable,Stable,Stable,27,Cks1b,-2705,,,,,,
9,44417820,44418321,chr9-44417820-44418321,Stable,Stable,Stable,27,H2afx,-83126,,,,,,
11,16904631,16905132,chr11-16904631-16905132,Stable,Stable,Stable,27,Egfr,-152428,,,,,,
5,8489603,8490104,chr5-8489603-8490104,Stable,Stable,Stable,27,Dbf4,-92630,,,,,,
10,80376145,80376646,chr10-80376145-80376646,Stable,Stable,Stable,27,Pwwp3a,-149711,,,,,,
6,148637961,148638462,chr6-148637961-148638462,Stable,Stable,Stable,27,Caprin2,204030,,,,,,
9,63941691,63942192,chr9-63941691-63942192,Stable,Stable,Stable,27,Zwilch,194952,,,Rpl4,231183,,
7,127027127,127027628,chr7-127027127-127027628,Stable,Stable,Stable,27,Kif22,101,,,,,,
3,127705742,127706533,chr3-127705742-127706533,Stable,Stable,Stable,27,Larp7,-169028,,,,,,
5,45595596,45596097,chr5-45595596-45596097,Stable,Stable,Stable,27,Ncapg,73822,,,,,,
9,62040107,62040608,chr9-62040107-62040608,Stable,Stable,Stable,27,Kif23,-124202,,,,,,
12,38779548,38780666,chr12-38779548-38780666,Stable,Stable,Stable,27,Etv1,-168,,,,,,
17,87746185,87746686,chr17-87746185-87746686,Stable,Stable,Stable,27,Msh2,-73855,,,,,,
4,129303424,129303925,chr4-129303424-129303925,Stable,Stable,Stable,27,Marcksl1,209656,,,,,,
2,119978010,119978678,chr2-119978010-119978678,Stable,Stable,Stable,27,Pla2g4b,54739,,,,,,
3,108571411,108571912,chr3-108571411-108571912,Stable,Stable,Stable,27,Gpsm2,106726,,,,,,
11,80489378,80490217,chr11-80489378-80490217,Stable,Stable,Stable,27,Rhbdl3,-188466,,,,,,
3,152170395,152170896,chr3-152170395-152170896,Stable,Closing,Stable,24,Fubp1,39526,,,,,,
6,127086656,127087157,chr6-127086656-127087157,Stable,Stable,Stable,27,Rad51ap1,-163606,,,,,,
15,85205731,85206232,chr15-85205731-85206232,Stable,Stable,Stable,27,Fbln1,0,,,,,,
4,116017460,116017961,chr4-116017460-116017961,Stable,Stable,Stable,27,Rad54l,76303,,,,,,
2,84715311,84716090,chr2-84715311-84716090,Stable,Stable,Stable,27,Selenoh,-46096,,,,,,
12,24682511,24683012,chr12-24682511-24683012,Stable,Closing,Stable,24,Rrm2,25229,,,,,,
11,28908976,28909477,chr11-28908976-28909477,Stable,Closing,Stable,24,Efemp1,-55772,,,,,,
5,45502225,45502979,chr5-45502225-45502979,Stable,Stable,Stable,27,Ncapg,166940,,,,,,
15,94303006,94303507,chr15-94303006-94303507,Stable,Stable,Stable,27,Adamts20,-32843,,,,,,
9,21866531,21867032,chr9-21866531-21867032,Stable,Stable,Stable,27,Spc24,-111089,,,,,,
7,79194539,79195153,chr7-79194539-79195153,Stable,Stable,Stable,27,Fanci,196776,,,,,,
13,23574129,23574630,chr13-23574129-23574630,Stable,Stable,Stable,27,Hist1h2bb,172104,,,Hist1h1a,189036,,
7,102250223,102250724,chr7-102250223-102250724,Stable,Stable,Stable,27,Rrm1,190971,,,,,,
7,143706645,143707146,chr7-143706645-143707146,Stable,Stable,Stable,27,Cdkn1c,-248306,,,,,,
9,66795414,66795915,chr9-66795414-66795915,Stable,Stable,Stable,27,Tpm1,226675,,,,,,
5,135028924,135029425,chr5-135028924-135029425,Stable,Stable,Stable,27,Abhd11,-19772,,,,,,
3,69004282,69006576,chr3-69004282-69006576,Stable,Stable,Stable,27,Trim59,28712,,,,,,
11,72991956,72992457,chr11-72991956-72992457,Stable,Stable,Stable,27,Haspin,143028,,,,,,
5,110362907,110363543,chr5-110362907-110363543,Stable,Stable,Stable,27,Pole,-76601,,,,,,
10,97436630,97437131,chr10-97436630-97437131,Stable,Stable,Stable,27,Kera,169748,,,Epyc,206937,,
15,101191496,101192167,chr15-101191496-101192167,Stable,Stable,Stable,27,Nr4a1,62102,,,,,,
11,23067599,23068100,chr11-23067599-23068100,Stable,Stable,Stable,27,Xpo1,187941,,,,,,
3,20353539,20354040,chr3-20353539-20354040,Stable,Stable,Stable,27,Cpb1,-105275,,,,,,
10,4154375,4154876,chr10-4154375-4154876,Stable,Stable,Stable,27,Akap12,111504,,,,,,
3,127633066,127633567,chr3-127633066-127633567,Stable,Stable,Stable,27,Larp7,-96352,,,,,,
10,97479262,97479763,chr10-97479262-97479763,Stable,Stable,Stable,27,Kera,127116,,,Epyc,164305,,
15,101458353,101458854,chr15-101458353-101458854,Stable,Stable,Stable,27,Nr4a1,-204084,,,,,,
9,20747615,20748116,chr9-20747615-20748116,Stable,Stable,Stable,27,Dnmt1,159093,,,,,,
9,64253268,64254196,chr9-64253268-64254196,Stable,Stable,Stable,27,Rpl4,-79893,,,Zwilch,-116124,,
19,46152177,46152678,chr19-46152177-46152678,Stable,Stable,Stable,27,Ldb1,-120607,,,,,,
11,101551662,101553015,chr11-101551662-101553015,Stable,Stable,Stable,27,Brca1,-62898,,,,,,
13,21715701,21717053,chr13-21715701-21717053,Stable,Stable,Stable,27,Hist1h1b,62830,,,,,,
17,70993434,70993935,chr17-70993434-70993935,Stable,Stable,Stable,27,Myl12a,0,,,,,,
17,71039864,71040365,chr17-71039864-71040365,Stable,Stable,Stable,27,Myl12a,-46208,,,,,,
2,152669347,152669848,chr2-152669347-152669848,Stable,Stable,Stable,27,Tpx2,178116,,,,,,
10,128646309,128646963,chr10-128646309-128646963,Stable,Stable,Stable,27,Myl6,-155449,,,,,,
10,80148783,80149757,chr10-80148783-80149757,Stable,Stable,Stable,27,Pwwp3a,76677,,,,,,
15,96802389,96802890,chr15-96802389-96802890,Stable,Stable,Stable,27,Slc38a4,191930,,,,,,
6,6168325,6169002,chr6-6168325-6169002,Stable,Stable,Stable,27,Slc25a13,-127107,,,,,,
6,126035534,126036035,chr6-126035534-126036035,Stable,Stable,Stable,27,Ntf3,65377,,,,,,
10,61980370,61980871,chr10-61980370-61980871,Stable,Stable,Stable,27,H2afy2,-241705,,,,,,
6,125231144,125232118,chr6-125231144-125232118,Stable,Stable,Stable,27,Ncapd2,-63137,,,,,,
1,51914922,51916076,chr1-51914922-51916076,Stable,Stable,Stable,27,Myo1b,-165157,,,,,,
4,116557025,116557526,chr4-116557025-116557526,Stable,Stable,Stable,27,Nasp,43526,,,,,,
4,127060889,127061390,chr4-127060889-127061390,Stable,Stable,Stable,27,Sfpq,-39565,,,,,,
4,108459114,108459615,chr4-108459114-108459615,Stable,Stable,Stable,27,Orc1,119808,,,,,,
15,103292657,103293158,chr15-103292657-103293158,Stable,Stable,Stable,27,Hnrnpa1,-52225,,,,,,
11,43385156,43385874,chr11-43385156-43385874,Stable,Stable,Stable,27,Ccnjl,142910,,,,,,
2,118972633,118973134,chr2-118972633-118973134,Stable,Stable,Stable,27,Knl1,73985,,,Knstrn,-158630,,
6,125039466,125039967,chr6-125039466-125039967,Stable,Stable,Stable,27,Ncapd2,128040,,,Cdca3,-209919,,
9,67228920,67229421,chr9-67228920-67229421,Stable,Stable,Stable,27,Tpm1,-206330,,,,,,
