Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
8,71542614,71543115,chr8-71542614-71543115,Stable,Stable,Stable,27,Plvap,-44849,,,,,,,,
5,122284240,122285389,chr5-122284240-122285389,Stable,Opening,Stable,21,Atp2a2,168124,,,,,,,,
16,5992001,5992502,chr16-5992001-5992502,Stable,Stable,Stable,27,Rbfox1,-106646,,,,,,,,
13,63173010,63173511,chr13-63173010-63173511,Stable,Stable,Stable,27,Aopep,-208117,,,,,,,,
5,37716767,37717935,chr5-37716767-37717935,Stable,Stable,Stable,27,Msx1,102550,,,,,,,,
1,75505198,75505699,chr1-75505198-75505699,Stable,Stable,Stable,27,Asic4,-54762,,,Resp18,-232999,,,,
13,62785448,62786213,chr13-62785448-62786213,Stable,Stable,Stable,27,Aopep,178680,,,,,,,,
14,79200074,79200575,chr14-79200074-79200575,Stable,Stable,Stable,27,Rgcc,88181,,,,,,,,
18,69820047,69820816,chr18-69820047-69820816,Stable,Stable,Stable,27,Rab27b,158315,,,,,,,,
1,131279177,131279678,chr1-131279177-131279678,Stable,Stable,Stable,27,Dyrk3,-151722,,,,,,,,
7,45561147,45561824,chr7-45561147-45561824,Stable,Stable,Stable,27,Fgf21,52062,,,Dbp,143264,,,,
7,74376582,74377083,chr7-74376582-74377083,Stable,Closing,Stable,24,Slco3a1,-101163,,,,,,,,
6,121367310,121367811,chr6-121367310-121367811,Stable,Stable,Stable,27,Iqsec3,5122,,,,,,,,
15,73455915,73456416,chr15-73455915-73456416,Stable,Opening,Stable,21,Slc45a4,121008,,,,,,,,
13,108158387,108159101,chr13-108158387-108159101,Stable,Stable,Stable,27,Elovl7,55303,,,,,,,,
10,86807890,86808563,chr10-86807890-86808563,Stable,Stable,Stable,27,Nt5dc3,-28885,,,,,,,,
3,66004298,66004799,chr3-66004298-66004799,Stable,Stable,Stable,27,Ptx3,215111,,,,,,,,
14,46932720,46933439,chr14-46932720-46933439,Stable,Closing,Stable,24,Gch1,220456,,,,,,,,
17,53478763,53479443,chr17-53478763-53479443,Stable,Opening,Stable,21,Efhb,-79874,,,,,,,,
3,123080891,123081392,chr3-123080891-123081392,Stable,Stable,Stable,27,Usp53,-149398,,,,,,,,
16,57795193,57795694,chr16-57795193-57795694,Stable,Closing,Stable,24,Col8a1,-170935,,,,,,,,
5,24360670,24361171,chr5-24360670-24361171,Stable,Opening,Stable,21,Abcb8,32492,,,,,,,,
1,172297664,172298165,chr1-172297664-172298165,Stable,Stable,Stable,27,Kcnj10,43045,,,,,,,,
2,165559687,165560188,chr2-165559687-165560188,Stable,Closing,Stable,24,Eya2,34844,,,,,,,,
9,75441015,75442151,chr9-75441015-75442151,Stable,Stable,Stable,27,Scg3,201038,,,,,,,,
10,80138583,80139476,chr10-80138583-80139476,Stable,Opening,Stable,21,Apc2,156501,,,,,,,,
6,92534643,92535144,chr6-92534643-92535144,Stable,Stable,Stable,27,Adamts9,237555,,,,,,,,
8,94735519,94736020,chr8-94735519-94736020,Stable,Closing,Stable,24,Cx3cl1,35989,,,,,,,,
15,72732319,72732820,chr15-72732319-72732820,Stable,Stable,Stable,27,Kcnk9,-231230,,,,,,,,
8,26976621,26977122,chr8-26976621-26977122,Stable,Stable,Stable,27,Got1l1,220337,,,,,,,,
3,36571865,36572366,chr3-36571865-36572366,Stable,Stable,Stable,27,Trpc3,48116,,,,,,,,
17,35046152,35047115,chr17-35046152-35047115,Stable,Stable,Stable,27,Atp6v1g2,186545,,,H2-D1,215615,,,,
3,53587937,53588438,chr3-53587937-53588438,Stable,Stable,Stable,27,Frem2,-73999,,,,,,,,
3,134648787,134649288,chr3-134648787-134649288,Stable,Opening,Stable,21,Tacr3,179719,,,,,,,,
15,66284320,66284821,chr15-66284320-66284821,Stable,Stable,Stable,27,Lrrc6,95037,,,,,,,,
5,108065430,108065931,chr5-108065430-108065931,Stable,Opening,Stable,21,Dipk1a,-157377,,,,,,,,
6,22875460,22875961,chr6-22875460-22875961,Stable,Stable,Stable,27,Ptprz1,0,,,,,,,,
1,52799881,52800790,chr1-52799881-52800790,Stable,Stable,Stable,27,Mfsd6,-143595,,,,,,,,
8,41057093,41057594,chr8-41057093-41057594,Stable,Opening,Stable,21,Mtus1,-66179,,,Fgl1,133840,,,,
8,41043478,41043979,chr8-41043478-41043979,Stable,Opening,Stable,21,Mtus1,-52564,,,Fgl1,147455,,,,
3,60785386,60785887,chr3-60785386-60785887,Stable,Stable,Stable,27,P2ry1,216908,,,,,,,,
7,109175229,109175730,chr7-109175229-109175730,Stable,Stable,Stable,27,Tub,-224891,,,,,,,,
6,59104186,59104963,chr6-59104186-59104963,Stable,Closing,Stable,24,Nap1l5,-198953,,,,,,,,
18,60622812,60623451,chr18-60622812-60623451,Stable,Stable,Stable,27,Rps14,123647,,,,,,,,
15,94628726,94629227,chr15-94628726-94629227,Stable,Stable,Stable,27,Tmem117,5,,,,,,,,
2,165492991,165493492,chr2-165492991-165493492,Stable,Stable,Stable,27,Eya2,101540,,,,,,,,
5,147089756,147090257,chr5-147089756-147090257,Stable,Closing,Stable,24,Rasl11a,-244685,,,,,,,,
3,28457433,28457934,chr3-28457433-28457934,Stable,Opening,Stable,21,Tnik,-194219,,,,,,,,
4,116507478,116507979,chr4-116507478-116507979,Stable,Opening,Stable,21,Prdx1,177565,,,,,,,,
15,66308239,66308740,chr15-66308239-66308740,Stable,Stable,Stable,27,Lrrc6,71118,,,,,,,,
6,108235603,108236104,chr6-108235603-108236104,Stable,Stable,Stable,27,Itpr1,-22507,,,,,,,,
4,126259572,126260073,chr4-126259572-126260073,Stable,Stable,Stable,27,Col8a2,26720,,,,,,,,
1,83099277,83100070,chr1-83099277-83100070,Stable,Closing,Stable,24,Sphkap,154069,,,,,,,,
11,100962343,100962844,chr11-100962343-100962844,Stable,Stable,Stable,27,Hsd17b1,115567,,,,,,,,
1,174988641,174989142,chr1-174988641-174989142,Stable,Stable,Stable,27,Rgs7,69945,,,,,,,,
6,53794426,53794927,chr6-53794426-53794927,Stable,Opening,Stable,21,Chn2,244627,,,,,,,,
17,6803709,6804210,chr17-6803709-6804210,Stable,Stable,Stable,27,Ezr,-65668,,,,,,,,
2,21142151,21142652,chr2-21142151-21142652,Stable,Stable,Stable,27,Enkur,38079,,,,,,,,
16,16584566,16585067,chr16-16584566-16585067,Stable,Stable,Stable,27,Spag6l,167949,,,,,,,,
19,34382564,34383065,chr19-34382564-34383065,Stable,Stable,Stable,27,Stambpl1,-190335,,,,,,,,
2,70509184,70509685,chr2-70509184-70509685,Stable,Stable,Stable,27,Gad1,43387,,,,,,,,
18,60896797,60897298,chr18-60896797-60897298,Stable,Closing,Stable,24,Rps14,-149699,,,,,,,,
15,37500777,37501278,chr15-37500777-37501278,Stable,Closing,Stable,24,Ncald,-134602,,,,,,,,
18,61775495,61775996,chr18-61775495-61775996,Stable,Stable,Stable,27,Ablim3,23396,,,Afap1l1,-45234,,,,
9,41950640,41951406,chr9-41950640-41951406,Stable,Opening,Stable,21,Sorl1,13314,,,,,,,,
1,158477890,158478391,chr1-158477890-158478391,Stable,Stable,Stable,27,Pappa2,233336,,,,,,,,
12,101777706,101778207,chr12-101777706-101778207,Stable,Stable,Stable,27,Fbln5,-31141,,,,,,,,
3,104864357,104865124,chr3-104864357-104865124,Stable,Opening,Stable,21,Slc16a1,-225689,,,,,,,,
5,129518101,129518602,chr5-129518101-129518602,Stable,Closing,Stable,24,Psph,246956,,,,,,,,
6,87219044,87219545,chr6-87219044-87219545,Stable,Stable,Stable,27,Antxr1,-85191,,,,,,,,
2,119337844,119338345,chr2-119337844-119338345,Stable,Opening,Stable,21,Chac1,12884,,,,,,,,
18,61482219,61482720,chr18-61482219-61482720,Stable,Stable,Stable,27,Afap1l1,247541,,,,,,,,
13,63096691,63097192,chr13-63096691-63097192,Stable,Closing,Stable,24,Aopep,-131798,,,,,,,,
16,4652974,4653475,chr16-4652974-4653475,Stable,Stable,Stable,27,Srl,-172758,,,,,,,,
6,145047411,145047912,chr6-145047411-145047912,Stable,Opening,Stable,21,Bcat1,-53576,,,,,,,,
6,67037214,67037715,chr6-67037214-67037715,Stable,Stable,Stable,27,Gadd45a,-2118,,,,,,,,
7,44986469,44986970,chr7-44986469-44986970,Stable,Stable,Stable,27,Flt3l,142818,,,Atf5,-174213,,,,
16,4679424,4679925,chr16-4679424-4679925,Stable,Stable,Stable,27,Srl,-199208,,,,,,,,
5,114567046,114567547,chr5-114567046-114567547,Stable,Stable,Stable,27,1500011B03Rik,240649,,,,,,,,
19,20389652,20390153,chr19-20389652-20390153,Stable,Closing,Stable,24,Aldh1a1,102562,,,,,,,,
16,37777962,37778463,chr16-37777962-37778463,Stable,Stable,Stable,27,Gpr156,138033,,,,,,,,
11,101060137,101060638,chr11-101060137-101060638,Stable,Stable,Stable,27,Hsd17b1,17773,,,,,,,,
4,103828660,103829161,chr4-103828660-103829161,Stable,Stable,Stable,27,Dab1,-209301,,,,,,,,
7,4765081,4765935,chr7-4765081-4765935,Stable,Stable,Stable,27,Syt5,-225316,,,,,,,,
1,59316607,59317108,chr1-59316607-59317108,Stable,Opening,Stable,21,Gm973,199156,,,,,,,,
15,73561052,73561553,chr15-73561052-73561553,Stable,Stable,Stable,27,Slc45a4,15871,,,,,,,,
8,71289026,71289527,chr8-71289026-71289527,Stable,Stable,Stable,27,Plvap,208238,,,,,,,,
5,137101970,137102471,chr5-137101970-137102471,Stable,Stable,Stable,27,Vgf,-75578,,,,,,,,
14,65968334,65968835,chr14-65968334-65968835,Stable,Stable,Stable,27,Clu,0,,,,,,,,
1,64121628,64122129,chr1-64121628-64122129,Stable,Stable,Stable,27,Klf7,-92181,,,,,,,,
1,75142450,75143174,chr1-75142450-75143174,Stable,Opening,Stable,21,Resp18,129025,,,,,,,,
9,95614880,95615381,chr9-95614880-95615381,Stable,Stable,Stable,27,Pcolce2,22220,,,Paqr9,-55223,Trpc1,89701,,
1,172376177,172376678,chr1-172376177-172376678,Stable,Stable,Stable,27,Kcnj10,-34967,,,,,,,,
4,116807331,116807832,chr4-116807331-116807832,Stable,Opening,Stable,21,Prdx1,-121787,,,,,,,,
5,76853502,76854003,chr5-76853502-76854003,Stable,Opening,Stable,21,C530008M17Rik,-196990,,,,,,,,
8,68734773,68735274,chr8-68734773-68735274,Stable,Stable,Stable,27,Lpl,145217,,,,,,,,
19,38566659,38567436,chr19-38566659-38567436,Stable,Opening,Stable,21,Slc35g1,-170679,,,,,,,,
10,71183804,71184305,chr10-71183804-71184305,Stable,Stable,Stable,27,Cisd1,146175,,,,,,,,
18,70184509,70185228,chr18-70184509-70185228,Stable,Stable,Stable,27,Rab27b,-205378,,,,,,,,
3,89623647,89624148,chr3-89623647-89624148,Stable,Stable,Stable,27,Pmvk,-169106,,,,,,,,
3,53590134,53590635,chr3-53590134-53590635,Stable,Stable,Stable,27,Frem2,-76196,,,,,,,,
19,20513108,20514108,chr19-20513108-20514108,Stable,Stable,Stable,27,Aldh1a1,-20393,,,,,,,,
5,66503934,66504435,chr5-66503934-66504435,Stable,Closing,Stable,24,Limch1,241392,,,,,,,,
10,49322423,49322924,chr10-49322423-49322924,Stable,Opening,Stable,21,Grik2,-227590,,,,,,,,
3,105800459,105800960,chr3-105800459-105800960,Stable,Stable,Stable,27,Ovgp1,172751,,,Pifo,195997,,,,
2,107300058,107300559,chr2-107300058-107300559,Stable,Closing,Stable,24,Kcna4,-9419,,,,,,,,
4,115939506,115940007,chr4-115939506-115940007,Stable,Stable,Stable,27,Faah,27138,,,,,,,,
2,110592070,110592571,chr2-110592070-110592571,Stable,Closing,Stable,24,Fibin,-231153,,,,,,,,
4,129009676,129010177,chr4-129009676-129010177,Stable,Closing,Stable,24,Fndc5,126822,,,,,,,,
10,93678489,93678990,chr10-93678489-93678990,Stable,Stable,Stable,27,Ntn4,-37808,,,,,,,,
11,104217900,104218640,chr11-104217900-104218640,Stable,Opening,Stable,21,Mapt,12750,,,,,,,,
15,79270394,79271388,chr15-79270394-79271388,Stable,Stable,Stable,27,1700088E04Rik,-141045,,,,,,,,
17,24960417,24960918,chr17-24960417-24960918,Stable,Stable,Stable,27,Tmem204,96784,,,Clcn7,172473,,,,
9,50616885,50617593,chr9-50616885-50617593,Stable,Stable,Stable,27,Pih1d2,0,,,1110032A03Rik,145235,,,,
18,23454175,23454676,chr18-23454175-23454676,Stable,Stable,Stable,27,Dtna,-39040,,,,,,,,
16,45098515,45099016,chr16-45098515-45099016,Stable,Stable,Stable,27,Btla,125299,,,,,,,,
4,119108706,119109207,chr4-119108706-119109207,Stable,Stable,Stable,27,Ccdc30,213259,,,,,,,,
18,46112748,46113249,chr18-46112748-46113249,Stable,Stable,Stable,27,Trim36,52051,,,,,,,,
9,15709345,15710471,chr9-15709345-15710471,Stable,Opening,Stable,21,Deup1,-149481,,,,,,,,
19,16484635,16485136,chr19-16484635-16485136,Stable,Stable,Stable,27,Gna14,-48873,,,,,,,,
3,20146912,20147413,chr3-20146912-20147413,Stable,Stable,Stable,27,Cp,-189858,,,,,,,,
11,74770595,74771096,chr11-74770595-74771096,Stable,Stable,Stable,27,Ccdc92b,-150990,,,,,,,,
9,58823341,58823842,chr9-58823341-58823842,Stable,Stable,Stable,27,Nptn,-241101,,,,,,,,
13,20306331,20306832,chr13-20306331-20306832,Stable,Stable,Stable,27,Elmo1,-215735,,,,,,,,
7,130935692,130936517,chr7-130935692-130936517,Stable,Stable,Stable,27,Htra1,0,,,,,,,,
13,114219752,114220253,chr13-114219752-114220253,Stable,Stable,Stable,27,Fst,232037,,,,,,,,
7,4752814,4753315,chr7-4752814-4753315,Stable,Closing,Stable,24,Syt5,-213049,,,,,,,,
1,180312851,180313352,chr1-180312851-180313352,Stable,Closing,Stable,24,Stum,119035,,,,,,,,
14,102981466,102981967,chr14-102981466-102981967,Stable,Stable,Stable,27,Mycbp2,131444,,,,,,,,
13,20138943,20139687,chr13-20138943-20139687,Stable,Stable,Stable,27,Elmo1,-48347,,,,,,,,
1,59669891,59670392,chr1-59669891-59670392,Stable,Stable,Stable,27,Gm973,-153627,,,,,,,,
9,58488296,58488797,chr9-58488296-58488797,Stable,Opening,Stable,21,Nptn,93443,,,,,,,,
2,168056230,168056731,chr2-168056230-168056731,Stable,Closing,Stable,24,Kcng1,203386,,,,,,,,
1,53272666,53273233,chr1-53272666-53273233,Stable,Opening,Stable,21,Dnah7a,123773,,,,,,,,
7,4427182,4427683,chr7-4427182-4427683,Stable,Opening,Stable,21,Syt5,112082,,,,,,,,
18,61911462,61911963,chr18-61911462-61911963,Stable,Stable,Stable,27,Ablim3,-112070,,,Afap1l1,-181201,,,,
7,45779247,45779748,chr7-45779247-45779748,Stable,Opening,Stable,21,Dbp,-74159,,,Fgf21,-165361,,,,
1,59409870,59410371,chr1-59409870-59410371,Stable,Stable,Stable,27,Gm973,105893,,,,,,,,
19,10697261,10697762,chr19-10697261-10697762,Stable,Closing,Stable,24,Lrrc10b,-241890,,,,,,,,
1,84839465,84840233,chr1-84839465-84840233,Stable,Opening,Stable,21,Slc16a14,65665,,,,,,,,
18,36454150,36454651,chr18-36454150-36454651,Stable,Opening,Stable,21,Hbegf,50276,,,Cystm1,-111630,Igip,-155471,Pura,-173053
17,43460464,43460965,chr17-43460464-43460965,Stable,Opening,Stable,21,Ankrd66,73223,,,,,,,,
8,121935290,121935791,chr8-121935290-121935791,Stable,Opening,Stable,21,Slc7a5,-54140,,,,,,,,
17,25015707,25016460,chr17-25015707-25016460,Stable,Opening,Stable,21,Tmem204,41242,,,Clcn7,116931,,,,
1,99571610,99572111,chr1-99571610-99572111,Stable,Closing,Stable,24,Cntnap5b,200654,,,,,,,,
6,113690572,113691073,chr6-113690572-113691073,Stable,Closing,Stable,24,Atp2b2,52758,,,,,,,,
15,25676185,25676686,chr15-25676185-25676686,Stable,Opening,Stable,21,Retreg1,166494,,,,,,,,
14,51063308,51063943,chr14-51063308-51063943,Stable,Opening,Stable,21,Klhl33,-174726,,,,,,,,
10,117792369,117793064,chr10-117792369-117793064,Stable,Stable,Stable,27,Cpm,-162869,,,,,,,,
16,44237805,44238306,chr16-44237805-44238306,Stable,Stable,Stable,27,Cfap44,156490,,,,,,,,
7,109038878,109039379,chr7-109038878-109039379,Stable,Stable,Stable,27,Tub,-88540,,,,,,,,
1,16092953,16093454,chr1-16092953-16093454,Stable,Stable,Stable,27,4930444P10Rik,-26974,,,,,,,,
1,52597214,52597715,chr1-52597214-52597715,Stable,Opening,Stable,21,Mfsd6,58571,,,,,,,,
6,116672083,116672584,chr6-116672083-116672584,Stable,Opening,Stable,21,Rassf4,-39075,,,,,,,,
6,23112126,23112627,chr6-23112126-23112627,Stable,Closing,Stable,24,Ptprz1,-236624,,,,,,,,
8,28830076,28830577,chr8-28830076-28830577,Stable,Stable,Stable,27,Unc5d,-183359,,,,,,,,
14,8062840,8063341,chr14-8062840-8063341,Stable,Opening,Stable,21,Fam107a,232933,,,,,,,,
1,82324211,82324712,chr1-82324211-82324712,Stable,Stable,Stable,27,Col4a4,123711,,,,,,,,
7,122045299,122045800,chr7-122045299-122045800,Stable,Closing,Stable,24,Prkcb,242951,,,,,,,,
8,41126306,41126807,chr8-41126306-41126807,Stable,Closing,Stable,24,Fgl1,64627,,,Mtus1,-135392,,,,
11,62879291,62879792,chr11-62879291-62879792,Stable,Stable,Stable,27,Pmp22,249190,,,,,,,,
18,46334040,46334541,chr18-46334040-46334541,Stable,Opening,Stable,21,Trim36,-168740,,,,,,,,
6,22909564,22910065,chr6-22909564-22910065,Stable,Stable,Stable,27,Ptprz1,-34062,,,,,,,,
1,193389519,193390217,chr1-193389519-193390217,Stable,Stable,Stable,27,Hsd11b1,-167885,,,,,,,,
6,87969998,87970499,chr6-87969998-87970499,Stable,Stable,Stable,27,Copg1,-82184,,,,,,,,
3,122085382,122086029,chr3-122085382-122086029,Stable,Stable,Stable,27,Gclm,159528,,,,,,,,
8,90795425,90795926,chr8-90795425-90795926,Stable,Stable,Stable,27,Gm19935,20219,,,,,,,,
9,86592849,86593350,chr9-86592849-86593350,Stable,Opening,Stable,21,Snap91,172573,,,,,,,,
7,128474272,128474773,chr7-128474272-128474773,Stable,Stable,Stable,27,Rgs10,-100651,,,Inpp5f,136555,,,,
3,123061864,123062775,chr3-123061864-123062775,Stable,Stable,Stable,27,Usp53,-130371,,,,,,,,
4,119151016,119151517,chr4-119151016-119151517,Stable,Stable,Stable,27,Ccdc30,170949,,,,,,,,
3,123122545,123123046,chr3-123122545-123123046,Stable,Stable,Stable,27,Usp53,-191052,,,,,,,,
18,31274967,31275542,chr18-31274967-31275542,Stable,Stable,Stable,27,Syt4,162266,,,,,,,,
8,124632899,124633400,chr8-124632899-124633400,Stable,Stable,Stable,27,Trim67,159692,,,,,,,,
5,63811885,63812603,chr5-63811885-63812603,Stable,Stable,Stable,27,Nwd2,-162783,,,,,,,,
15,66500368,66501146,chr15-66500368-66501146,Stable,Opening,Stable,21,Phf20l1,76414,,,Lrrc6,-120510,,,,
18,11815200,11815701,chr18-11815200-11815701,Stable,Stable,Stable,27,Cables1,23519,,,,,,,,
7,109962537,109963038,chr7-109962537-109963038,Stable,Stable,Stable,27,Tmem9b,-226703,,,,,,,,
6,129120616,129121117,chr6-129120616-129121117,Stable,Stable,Stable,27,BC064078,-127664,,,,,,,,
4,119255036,119255537,chr4-119255036-119255537,Stable,Stable,Stable,27,Ccdc30,66929,,,,,,,,
2,11012490,11012991,chr2-11012490-11012991,Stable,Stable,Stable,27,Prkcq,159117,,,,,,,,
11,105967873,105968374,chr11-105967873-105968374,Stable,Stable,Stable,27,Cyb561,-34171,,,,,,,,
2,110229611,110230112,chr2-110229611-110230112,Stable,Opening,Stable,21,Bbox1,32585,,,Fibin,130805,,,,
6,67168334,67168835,chr6-67168334-67168835,Stable,Stable,Stable,27,Gadd45a,-133238,,,,,,,,
3,113970475,113970976,chr3-113970475-113970976,Stable,Closing,Stable,24,Col11a1,59564,,,,,,,,
6,88874094,88874595,chr6-88874094-88874595,Stable,Opening,Stable,21,Mgll,-149682,,,,,,,,
7,4500947,4501448,chr7-4500947-4501448,Stable,Opening,Stable,21,Syt5,38317,,,,,,,,
7,46422450,46422951,chr7-46422450-46422951,Stable,Opening,Stable,21,Kcnc1,-25953,,,,,,,,
2,118486895,118487396,chr2-118486895-118487396,Stable,Stable,Stable,27,Pak6,175907,,,,,,,,
9,102723968,102724469,chr9-102723968-102724469,Stable,Stable,Stable,27,Gm17950,-153386,,,Ky,-218218,,,,
9,65629994,65630976,chr9-65629994-65630976,Stable,Opening,Stable,21,Trip4,197954,,,,,,,,
7,78103878,78104492,chr7-78103878-78104492,Opening,Closing,Stable,6,Ntrk3,71467,,,,,,,,
8,27174252,27174753,chr8-27174252-27174753,Stable,Stable,Stable,27,Got1l1,22706,,,,,,,,
4,115731550,115732169,chr4-115731550-115732169,Stable,Opening,Stable,21,Faah,234976,,,,,,,,
13,74245478,74245979,chr13-74245478-74245979,Stable,Stable,Stable,27,Tppp,-236071,,,,,,,,
5,43948116,43948617,chr5-43948116-43948617,Stable,Stable,Stable,27,Prom1,45003,,,,,,,,
19,20566316,20566817,chr19-20566316-20566817,Stable,Stable,Stable,27,Aldh1a1,-73601,,,,,,,,
7,128320362,128320863,chr7-128320362-128320863,Stable,Stable,Stable,27,Rgs10,52758,,,,,,,,
8,23440168,23440669,chr8-23440168-23440669,Stable,Closing,Stable,24,Zmat4,195350,,,,,,,,
7,78267572,78268755,chr7-78267572-78268755,Stable,Closing,Stable,24,Ntrk3,-91613,,,,,,,,
2,70399438,70399939,chr2-70399438-70399939,Stable,Stable,Stable,27,Gad1,153133,,,,,,,,
9,50775064,50775918,chr9-50775064-50775918,Stable,Opening,Stable,21,1110032A03Rik,-12236,,,Pih1d2,-157743,,,,
15,54685661,54686271,chr15-54685661-54686271,Stable,Closing,Stable,24,Mal2,-114469,,,,,,,,
3,95042367,95042868,chr3-95042367-95042868,Stable,Opening,Stable,21,Mllt11,176267,,,,,,,,
5,35539543,35540044,chr5-35539543-35540044,Stable,Stable,Stable,27,Cpz,-37325,,,Ablim2,217836,,,,
7,126628024,126628525,chr7-126628024-126628525,Stable,Stable,Stable,27,Apobr,-43082,,,Sult1a1,44340,,,,
1,43502860,43503361,chr1-43502860-43503361,Stable,Stable,Stable,27,Ecrg4,227241,,,,,,,,
15,66919358,66919859,chr15-66919358-66919859,Stable,Stable,Stable,27,Ccn4,-28038,,,Sla,-138539,,,,
1,132542641,132543142,chr1-132542641-132543142,Stable,Stable,Stable,27,Klhdc8a,-244015,,,,,,,,
1,131086475,131086976,chr1-131086475-131086976,Stable,Stable,Stable,27,Dyrk3,40479,,,,,,,,
6,141711840,141712341,chr6-141711840-141712341,Stable,Stable,Stable,27,Slco1a4,93099,,,Slco1c1,-187472,,,,
19,56664984,56665485,chr19-56664984-56665485,Stable,Stable,Stable,27,Afap1l2,246876,,,,,,,,
3,158155810,158156311,chr3-158155810-158156311,Stable,Stable,Stable,27,Lrrc40,-119148,,,,,,,,
8,125910535,125911036,chr8-125910535-125911036,Stable,Stable,Stable,27,Kcnk1,84134,,,,,,,,
4,149585938,149586439,chr4-149585938-149586439,Stable,Stable,Stable,27,Slc25a33,157597,,,,,,,,
10,81401235,81401736,chr10-81401235-81401736,Stable,Stable,Stable,27,Atcay,-196727,,,,,,,,
1,135020958,135021459,chr1-135020958-135021459,Stable,Closing,Stable,24,Lgr6,-37657,,,,,,,,
19,38097185,38097686,chr19-38097185-38097686,Stable,Opening,Stable,21,Lgi1,166850,,,,,,,,
2,19145939,19146440,chr2-19145939-19146440,Stable,Stable,Stable,27,Armc3,52862,,,,,,,,
1,72739618,72740119,chr1-72739618-72740119,Stable,Stable,Stable,27,Igfbp5,117813,,,,,,,,
1,82365339,82365840,chr1-82365339-82365840,Stable,Stable,Stable,27,Col4a4,82583,,,Col4a3,221081,,,,
3,114030188,114030689,chr3-114030188-114030689,Stable,Stable,Stable,27,Col11a1,0,,,,,,,,
12,110696213,110696714,chr12-110696213-110696714,Stable,Opening,Stable,21,Hsp90aa1,-5608,,,,,,,,
3,28262694,28264743,chr3-28262694-28264743,Stable,Stable,Stable,27,Tnik,0,,,,,,,,
2,148672345,148672846,chr2-148672345-148672846,Stable,Opening,Stable,21,Cst3,198876,,,Cd93,-235705,,,,
11,77214795,77215296,chr11-77214795-77215296,Stable,Stable,Stable,27,Ssh2,991,,,,,,,,
5,8333714,8334215,chr5-8333714-8334215,Stable,Closing,Stable,24,Rundc3b,156119,,,,,,,,
6,50109691,50110192,chr6-50109691-50110192,Stable,Opening,Stable,21,Mpp6,49,,,,,,,,
5,122820945,122821446,chr5-122820945-122821446,Stable,Opening,Stable,21,Anapc5,-33486,,,,,,,,
4,43508583,43509306,chr4-43508583-43509306,Stable,Stable,Stable,27,Spag8,142029,,,,,,,,
15,79228991,79229492,chr15-79228991-79229492,Stable,Opening,Stable,21,1700088E04Rik,-99642,,,,,,,,
16,37689913,37690834,chr16-37689913-37690834,Stable,Closing,Stable,24,Gpr156,225662,,,,,,,,
4,14564707,14565208,chr4-14564707-14565208,Stable,Closing,Stable,24,Slc26a7,-62277,,,,,,,,
8,40970267,40970768,chr8-40970267-40970768,Stable,Closing,Stable,24,Mtus1,20146,,,Fgl1,220666,,,,
18,22850416,22850917,chr18-22850416-22850917,Stable,Opening,Stable,21,Nol4,-157235,,,,,,,,
