Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
3,132015164,132015665,chr3-132015164-132015665,Stable,Stable,Closing,26,Dkk2,69627,,,,,,,,
1,191465029,191465698,chr1-191465029-191465698,Stable,Stable,Closing,26,Dtl,71658,,,,,,,,
12,69419007,69419508,chr12-69419007-69419508,Stable,Closing,Closing,23,Pole2,-217234,,,,,,,,
11,108159971,108160472,chr11-108159971-108160472,Stable,Closing,Closing,23,Prkca,-226584,,,,,,,,
12,29960938,29961749,chr12-29960938-29961749,Stable,Closing,Closing,23,Pxdn,-23330,,,,,,,,
10,12619126,12619627,chr10-12619126-12619627,Stable,Closing,Closing,23,Utrn,-236938,,,,,,,,
18,74430944,74431588,chr18-74430944-74431588,Stable,Stable,Closing,26,Ska1,-235645,,,,,,,,
4,57543756,57544257,chr4-57543756-57544257,Stable,Closing,Closing,23,Pakap,-109509,,,,,,,,
1,194938639,194939140,chr1-194938639-194939140,Stable,Closing,Closing,23,Cd34,0,,,,,,,,
16,85309391,85310125,chr16-85309391-85310125,Stable,Stable,Closing,26,Cyyr1,111408,,,,,,,,
19,37907856,37908357,chr19-37907856-37908357,Stable,Closing,Closing,23,Myof,-8820,,,Cep55,146654,,,,
13,15691676,15692177,chr13-15691676-15692177,Stable,Closing,Closing,23,Gli3,-228441,,,,,,,,
12,24707343,24707844,chr12-24707343-24707844,Stable,Closing,Closing,23,Rrm2,397,,,,,,,,
7,19823957,19824458,chr7-19823957-19824458,Stable,Stable,Closing,26,Clptm1,-192386,,,,,,,,
3,87073084,87073585,chr3-87073084-87073585,Stable,Closing,Closing,23,Gm10705,133960,,,,,,,,
13,104476174,104476675,chr13-104476174-104476675,Stable,Closing,Closing,23,Cenpk,-247563,,,,,,,,
11,90116681,90117443,chr11-90116681-90117443,Stable,Stable,Closing,26,Tmem100,-86333,,,,,,,,
18,74823400,74823901,chr18-74823400-74823901,Stable,Stable,Closing,26,Rpl17,174657,,,,,,,,
13,92675246,92675747,chr13-92675246-92675747,Stable,Closing,Closing,23,Thbs4,75843,,,,,,,,
3,36492694,36493195,chr3-36492694-36493195,Stable,Closing,Closing,23,Ccna2,71670,,,,,,,,
2,33165648,33166149,chr2-33165648-33166149,Stable,Stable,Closing,26,Rpl12,-204089,,,,,,,,
3,68764885,68765386,chr3-68764885-68765386,Stable,Closing,Closing,23,Smc4,239352,,,,,,,,
1,190900830,190901331,chr1-190900830-190901331,Stable,Stable,Closing,26,Rps6kc1,-200628,,,,,,,,
2,137243882,137244383,chr2-137243882-137244383,Stable,Stable,Closing,26,Jag1,-162426,,,,,,,,
7,144737769,144738683,chr7-144737769-144738683,Stable,Closing,Closing,23,Ano1,-149220,,,,,,,,
12,11391460,11391961,chr12-11391460-11391961,Stable,Closing,Closing,23,Gen1,-152540,,,,,,,,
14,79290653,79291154,chr14-79290653-79291154,Stable,Stable,Closing,26,Elf1,190040,,,,,,,,
1,182881940,182882647,chr1-182881940-182882647,Stable,Stable,Closing,26,Disp1,203619,,,,,,,,
6,30636276,30636777,chr6-30636276-30636777,Stable,Stable,Closing,26,Mest,86770,,,,,,,,
1,183194037,183194538,chr1-183194037-183194538,Stable,Closing,Closing,23,Disp1,-107771,,,,,,,,
1,133685659,133686160,chr1-133685659-133686160,Stable,Stable,Closing,26,Zc3h11a,-65797,,,,,,,,
3,109253880,109254836,chr3-109253880-109254836,Stable,Closing,Closing,23,Slc25a24,-130731,,,,,,,,
5,29894540,29895041,chr5-29894540-29895041,Stable,Closing,Closing,23,Tyms,163161,,,,,,,,
3,55590200,55590701,chr3-55590200-55590701,Stable,Closing,Closing,23,Mab21l1,191809,,,,,,,,
2,72591993,72592494,chr2-72591993-72592494,Stable,Stable,Closing,26,Cdca7,-115834,,,,,,,,
17,66315384,66315885,chr17-66315384-66315885,Stable,Closing,Closing,23,Washc1,-203839,,,,,,,,
4,3725897,3726398,chr4-3725897-3726398,Stable,Stable,Closing,26,Plag1,174598,,,,,,,,
1,149975543,149976044,chr1-149975543-149976044,Stable,Closing,Closing,23,Pla2g4a,-145925,,,,,,,,
5,8356333,8357113,chr5-8356333-8357113,Stable,Closing,Closing,23,Dbf4,39860,,,,,,,,
4,64076252,64076753,chr4-64076252-64076753,Stable,Closing,Closing,23,Tnc,-116467,,,,,,,,
3,61188582,61189083,chr3-61188582-61189083,Stable,Closing,Closing,23,Rap2b,172555,,,,,,,,
7,132325939,132326440,chr7-132325939-132326440,Stable,Stable,Closing,26,Chst15,-90159,,,,,,,,
3,137688999,137689500,chr3-137688999-137689500,Stable,Closing,Closing,23,Ddit4l,-67387,,,H2afz,174987,,,,
12,110702924,110703425,chr12-110702924-110703425,Stable,Closing,Closing,23,Cinp,169185,,,,,,,,
3,129397393,129397894,chr3-129397393-129397894,Stable,Closing,Closing,23,Enpep,-128218,,,,,,,,
3,55599755,55600716,chr3-55599755-55600716,Stable,Closing,Closing,23,Mab21l1,181794,,,,,,,,
9,20814879,20815380,chr9-20814879-20815380,Stable,Stable,Closing,26,Dnmt1,91829,,,,,,,,
16,23020599,23021100,chr16-23020599-23021100,Stable,Closing,Closing,23,Rfc4,92843,,,,,,,,
2,128324506,128325007,chr2-128324506-128325007,Stable,Stable,Closing,26,Bcl2l11,-198468,,,,,,,,
2,152925465,152925966,chr2-152925465-152925966,Stable,Closing,Closing,23,Tpx2,-77501,,,,,,,,
15,10661892,10662393,chr15-10661892-10662393,Stable,Closing,Closing,23,Rai14,-92923,,,,,,,,
16,26248646,26249357,chr16-26248646-26249357,Stable,Closing,Closing,23,Cldn1,107285,,,,,,,,
5,93105012,93105841,chr5-93105012-93105841,Stable,Closing,Closing,23,Ccng2,161416,,,,,,,,
8,11363300,11364238,chr8-11363300-11364238,Stable,Closing,Closing,23,Col4a1,-164877,,,,,,,,
4,86527490,86527991,chr4-86527490-86527991,Stable,Closing,Closing,23,Haus6,50864,,,,,,,,
10,84286026,84286527,chr10-84286026-84286527,Stable,Stable,Closing,26,Ckap4,239778,,,,,,,,
17,67996016,67996517,chr17-67996016-67996517,Stable,Closing,Closing,23,Arhgap28,-153303,,,,,,,,
7,112298093,112298594,chr7-112298093-112298594,Stable,Closing,Closing,23,Mical2,-72237,,,Dkk3,-182076,,,,
9,78721111,78721612,chr9-78721111-78721612,Stable,Closing,Closing,23,Cd109,-105565,,,,,,,,
12,116326076,116326577,chr12-116326076-116326577,Stable,Closing,Closing,23,Ncapg2,78825,,,,,,,,
5,13318739,13319240,chr5-13318739-13319240,Stable,Stable,Closing,26,Sema3a,-193325,,,,,,,,
6,72677387,72677888,chr6-72677387-72677888,Stable,Stable,Closing,26,Tcf7l1,-51009,,,,,,,,
10,43693957,43694823,chr10-43693957-43694823,Stable,Closing,Closing,23,Qrsl1,179365,,,,,,,,
2,60826854,60827355,chr2-60826854-60827355,Stable,Closing,Closing,23,Rbms1,-76661,,,,,,,,
10,111623937,111624840,chr10-111623937-111624840,Stable,Closing,Closing,23,Nap1l1,-150714,,,,,,,,
19,37514857,37515358,chr19-37514857-37515358,Stable,Closing,Closing,23,Kif11,-138454,,,,,,,,
9,21767836,21768337,chr9-21767836-21768337,Stable,Closing,Closing,23,Kank2,-1052,,,,,,,,
4,63917145,63917646,chr4-63917145-63917646,Stable,Closing,Closing,23,Tnc,42139,,,,,,,,
1,163251775,163252756,chr1-163251775-163252756,Stable,Closing,Closing,23,Prrx1,-6656,,,,,,,,
16,35939575,35940076,chr16-35939575-35940076,Stable,Stable,Closing,26,Dtx3l,-13064,,,Ccdc58,131609,,,,
2,152738881,152739382,chr2-152738881-152739382,Stable,Closing,Closing,23,Tpx2,108582,,,,,,,,
7,102479355,102479856,chr7-102479355-102479856,Stable,Closing,Closing,23,Rrm1,-37660,,,,,,,,
11,59707940,59708441,chr11-59707940-59708441,Stable,Closing,Closing,23,Mprip,-46635,,,Zkscan17,-222420,,,,
1,12692152,12692653,chr1-12692152-12692653,Stable,Closing,Closing,23,Sulf1,0,,,,,,,,
9,92617406,92618284,chr9-92617406-92618284,Stable,Closing,Closing,23,Plod2,-75183,,,,,,,,
6,100709410,100709911,chr6-100709410-100709911,Stable,Closing,Closing,23,Gxylt2,-4676,,,,,,,,
1,183147267,183147768,chr1-183147267-183147768,Stable,Closing,Closing,23,Disp1,-61001,,,,,,,,
7,142454590,142455323,chr7-142454590-142455323,Stable,Stable,Closing,26,Lsp1,5486,,,,,,,,
6,100800517,100801018,chr6-100800517-100801018,Stable,Stable,Closing,26,Gxylt2,-95783,,,,,,,,
7,112354496,112354997,chr7-112354496-112354997,Stable,Stable,Closing,26,Mical2,-128640,,,Dkk3,-238479,,,,
15,102685364,102686278,chr15-102685364-102686278,Stable,Closing,Closing,23,Rpl39-ps,-50326,,,,,,,,
12,110687795,110688407,chr12-110687795-110688407,Stable,Closing,Closing,23,Cinp,184203,,,,,,,,
4,84088190,84088691,chr4-84088190-84088691,Stable,Stable,Closing,26,Bnc2,186404,,,,,,,,
9,56134488,56134989,chr9-56134488-56134989,Stable,Closing,Closing,23,Peak1,66137,,,,,,,,
13,49607708,49608209,chr13-49607708-49608209,Stable,Stable,Closing,26,Cenpp,-143685,,,,,,,,
4,64145834,64146335,chr4-64145834-64146335,Stable,Closing,Closing,23,Tnc,-186049,,,,,,,,
12,29907039,29907540,chr12-29907039-29907540,Stable,Closing,Closing,23,Pxdn,30068,,,,,,,,
11,72940632,72941133,chr11-72940632-72941133,Stable,Closing,Closing,23,Haspin,194352,,,,,,,,
11,100979816,100980317,chr11-100979816-100980317,Stable,Closing,Closing,23,Stat3,-94718,,,,,,,,
17,35821364,35821865,chr17-35821364-35821865,Stable,Stable,Closing,26,Mdc1,19650,,,Ppp1r18,43728,,,,
2,5200857,5201358,chr2-5200857-5201358,Stable,Closing,Closing,23,Mcm10,-211143,,,,,,,,
1,84881442,84882355,chr1-84881442-84882355,Stable,Closing,Closing,23,Trip12,-160253,,,,,,,,
1,21014428,21014929,chr1-21014428-21014929,Stable,Closing,Closing,23,Mcm3,-211460,,,,,,,,
18,73971070,73971571,chr18-73971070-73971571,Stable,Closing,Closing,23,Ska1,223728,,,,,,,,
2,68994432,68994933,chr2-68994432-68994933,Stable,Closing,Closing,23,Spc25,198962,,,,,,,,
4,63958495,63958996,chr4-63958495-63958996,Stable,Closing,Closing,23,Tnc,789,,,,,,,,
7,80400927,80401708,chr7-80400927-80401708,Stable,Stable,Closing,26,Blm,53025,,,Prc1,-106477,,,,
5,151412907,151413408,chr5-151412907-151413408,Stable,Closing,Closing,23,Rfc3,229348,,,,,,,,
11,73325982,73326483,chr11-73325982-73326483,Stable,Closing,Closing,23,Haspin,-190497,,,,,,,,
1,20922870,20923549,chr1-20922870-20923549,Stable,Closing,Closing,23,Mcm3,-119902,,,,,,,,
7,110109108,110109609,chr7-110109108-110109609,Stable,Closing,Closing,23,Wee1,12437,,,,,,,,
3,54480167,54480668,chr3-54480167-54480668,Stable,Closing,Closing,23,Postn,-119058,,,,,,,,
3,95650527,95651028,chr3-95650527-95651028,Stable,Closing,Closing,23,BC028528,232926,,,,,,,,
7,70266993,70267494,chr7-70266993-70267494,Stable,Closing,Closing,23,Nr2f2,84450,,,,,,,,
16,52060829,52061330,chr16-52060829-52061330,Stable,Closing,Closing,23,Cblb,-29604,,,Alcam,187666,,,,
10,100645468,100645969,chr10-100645468-100645969,Stable,Closing,Closing,23,Tmtc3,-201566,,,,,,,,
7,28587606,28588107,chr7-28587606-28588107,Stable,Closing,Closing,23,Rps16,-236954,,,,,,,,
3,109298940,109299441,chr3-109298940-109299441,Stable,Closing,Closing,23,Slc25a24,-175791,,,,,,,,
5,24724822,24725323,chr5-24724822-24725323,Stable,Closing,Closing,23,Chpf2,-138081,,,,,,,,
5,45475743,45476244,chr5-45475743-45476244,Stable,Closing,Closing,23,Ncapg,193675,,,,,,,,
11,90029302,90029803,chr11-90029302-90029803,Stable,Closing,Closing,23,Tmem100,545,,,,,,,,
2,152179901,152180853,chr2-152179901-152180853,Stable,Closing,Closing,23,Zcchc3,231102,,,,,,,,
3,101070167,101071338,chr3-101070167-101071338,Stable,Closing,Closing,23,Ttf2,-131307,,,,,,,,
1,195033889,195034390,chr1-195033889-195034390,Stable,Closing,Closing,23,Cd34,-95070,,,,,,,,
6,100707485,100707986,chr6-100707485-100707986,Stable,Closing,Closing,23,Gxylt2,-2751,,,,,,,,
1,163126233,163126851,chr1-163126233-163126851,Stable,Closing,Closing,23,Prrx1,118268,,,,,,,,
3,84048647,84049148,chr3-84048647-84049148,Stable,Closing,Closing,23,Mnd1,38785,,,,,,,,
17,88509050,88509551,chr17-88509050-88509551,Stable,Closing,Closing,23,Ston1,88133,,,,,,,,
2,128309936,128310437,chr2-128309936-128310437,Stable,Stable,Closing,26,Bcl2l11,-183898,,,,,,,,
8,10977626,10978748,chr8-10977626-10978748,Stable,Stable,Closing,26,Col4a1,219675,,,,,,,,
13,15707299,15707800,chr13-15707299-15707800,Stable,Stable,Closing,26,Gli3,-244064,,,,,,,,
7,68054180,68055041,chr7-68054180-68055041,Stable,Closing,Closing,23,Igf1r,-101353,,,,,,,,
14,98829888,98830508,chr14-98829888-98830508,Stable,Stable,Closing,26,Rpl36a-ps1,163362,,,,,,,,
4,3776052,3776553,chr4-3776052-3776553,Stable,Closing,Closing,23,Plag1,124443,,,,,,,,
15,99029823,99030324,chr15-99029823-99030324,Stable,Closing,Closing,23,Troap,44251,,,,,,,,
13,64011092,64011593,chr13-64011092-64011593,Stable,Closing,Closing,23,Zfp367,121425,,,,,,,,
15,10818156,10818657,chr15-10818156-10818657,Stable,Closing,Closing,23,Rai14,-249187,,,,,,,,
9,90260599,90261100,chr9-90260599-90261100,Stable,Closing,Closing,23,Morf4l1,-168934,,,,,,,,
3,101066148,101066649,chr3-101066148-101066649,Stable,Stable,Closing,26,Ttf2,-127288,,,,,,,,
3,14854082,14854808,chr3-14854082-14854808,Stable,Closing,Closing,23,Car13,-212355,,,,,,,,
15,83594015,83594696,chr15-83594015-83594696,Stable,Stable,Closing,26,Scube1,10303,,,,,,,,
2,60870937,60871438,chr2-60870937-60871438,Stable,Stable,Closing,26,Rbms1,-120744,,,,,,,,
7,109561694,109562195,chr7-109561694-109562195,Stable,Closing,Closing,23,Rpl27a,-42547,,,,,,,,
18,60963188,60963689,chr18-60963188-60963689,Stable,Stable,Closing,26,Slc26a2,229230,,,,,,,,
16,52078693,52079194,chr16-52078693-52079194,Stable,Closing,Closing,23,Cblb,-47468,,,Alcam,169802,,,,
10,127189974,127190475,chr10-127189974-127190475,Stable,Closing,Closing,23,Ctdsp2,-211257,,,,,,,,
17,32235692,32236193,chr17-32235692-32236193,Stable,Stable,Closing,26,Notch3,-114872,,,,,,,,
18,51239120,51240101,chr18-51239120-51240101,Stable,Stable,Closing,26,Prr16,-121387,,,,,,,,
18,60657146,60657647,chr18-60657146-60657647,Stable,Closing,Closing,23,Synpo,-63173,,,,,,,,
2,144164045,144164546,chr2-144164045-144164546,Stable,Stable,Closing,26,Snx5,85577,,,,,,,,
13,113515100,113515601,chr13-113515100-113515601,Stable,Closing,Closing,23,Snx18,76578,,,,,,,,
3,88983933,88984434,chr3-88983933-88984434,Stable,Stable,Closing,26,Fam189b,198709,,,,,,,,
7,45313063,45313564,chr7-45313063-45313564,Stable,Stable,Closing,26,Tead2,-97310,,,,,,,,
4,116300921,116301422,chr4-116300921-116301422,Stable,Closing,Closing,23,Rad54l,-206657,,,,,,,,
5,100259277,100259778,chr5-100259277-100259778,Stable,Stable,Closing,26,Lin54,182140,,,,,,,,
6,49210281,49210782,chr6-49210281-49210782,Stable,Closing,Closing,23,Igf2bp3,-125058,,,Malsu1,-136486,,,,
3,152114751,152115252,chr3-152114751-152115252,Stable,Closing,Closing,23,Nexn,121730,,,,,,,,
13,24626643,24627144,chr13-24626643-24627144,Stable,Closing,Closing,23,Gmnn,124701,,,,,,,,
10,12572687,12574067,chr10-12572687-12574067,Stable,Closing,Closing,23,Utrn,-190499,,,,,,,,
2,84519414,84519915,chr2-84519414-84519915,Stable,Closing,Closing,23,Tfpi,-86559,,,Selenoh,149300,Calcrl,-188788,,
5,144898431,144898932,chr5-144898431-144898932,Stable,Closing,Closing,23,Arpc1b,215283,,,,,,,,
3,87165226,87165824,chr3-87165226-87165824,Stable,Closing,Closing,23,Gm10705,41721,,,,,,,,
12,21424549,21425050,chr12-21424549-21425050,Stable,Stable,Closing,26,Ywhaq,-34478,,,,,,,,
2,109420017,109420518,chr2-109420017-109420518,Stable,Closing,Closing,23,Kif18a,-139279,,,,,,,,
5,122621327,122621828,chr5-122621327-122621828,Stable,Closing,Closing,23,Atp2a2,-167814,,,,,,,,
9,77171942,77172443,chr9-77171942-77172443,Stable,Closing,Closing,23,Tinag,-220249,,,,,,,,
14,79503387,79503888,chr14-79503387-79503888,Stable,Closing,Closing,23,Elf1,-22193,,,,,,,,
8,57328431,57328932,chr8-57328431-57328932,Stable,Stable,Closing,26,Hmgb2,182975,,,,,,,,
17,88626277,88626778,chr17-88626277-88626778,Stable,Closing,Closing,23,Ston1,-28593,,,,,,,,
10,34247389,34247890,chr10-34247389-34247890,Stable,Stable,Closing,26,Frk,235509,,,,,,,,
4,59717057,59717817,chr4-59717057-59717817,Stable,Stable,Closing,26,Ptbp3,-245189,,,,,,,,
15,94442981,94443731,chr15-94442981-94443731,Stable,Closing,Closing,23,Adamts20,-172818,,,,,,,,
15,83678013,83678877,chr15-83678013-83678877,Stable,Stable,Closing,26,Scube1,-73014,,,,,,,,
10,4079124,4079625,chr10-4079124-4079625,Stable,Closing,Closing,23,Akap12,186755,,,,,,,,
1,153308404,153309276,chr1-153308404-153309276,Stable,Stable,Closing,26,Dhx9,146482,,,,,,,,
7,112467559,112468060,chr7-112467559-112468060,Stable,Stable,Closing,26,Mical2,-241703,,,,,,,,
5,30908459,30909134,chr5-30908459-30909134,Stable,Closing,Closing,23,Cenpa,-241682,,,,,,,,
19,38004811,38005312,chr19-38004811-38005312,Stable,Closing,Closing,23,Cep55,49699,,,Myof,-105775,,,,
11,83271133,83272065,chr11-83271133-83272065,Stable,Closing,Closing,23,Slfn10-ps,-243003,,,,,,,,
5,30012583,30013539,chr5-30012583-30013539,Stable,Closing,Closing,23,Tyms,44663,,,,,,,,
14,20165350,20165851,chr14-20165350-20165851,Stable,Closing,Closing,23,Dnajc9,218787,,,,,,,,
6,49217782,49218283,chr6-49217782-49218283,Stable,Closing,Closing,23,Igf2bp3,-132559,,,Malsu1,-143987,,,,
17,88629929,88630430,chr17-88629929-88630430,Stable,Stable,Closing,26,Ston1,-32245,,,,,,,,
5,30913056,30913667,chr5-30913056-30913667,Stable,Stable,Closing,26,Cenpa,-246279,,,,,,,,
1,93210233,93210734,chr1-93210233-93210734,Stable,Stable,Closing,26,Pask,98036,,,,,,,,
2,152739452,152739953,chr2-152739452-152739953,Stable,Stable,Closing,26,Tpx2,108011,,,,,,,,
17,33783315,33783816,chr17-33783315-33783816,Stable,Closing,Closing,23,Kifc1,91843,,,,,,,,
12,69437031,69437532,chr12-69437031-69437532,Stable,Stable,Closing,26,Pole2,-235258,,,,,,,,
8,27234511,27235012,chr8-27234511-27235012,Stable,Closing,Closing,23,Adgra2,-148928,,,,,,,,
10,97479277,97479778,chr10-97479277-97479778,Stable,Closing,Closing,23,Epyc,164290,,,,,,,,
1,162509294,162509795,chr1-162509294-162509795,Stable,Closing,Closing,23,Prrc2c,160930,,,,,,,,
13,90797188,90797689,chr13-90797188-90797689,Stable,Closing,Closing,23,Rps23,125269,,,,,,,,
11,69096899,69097631,chr11-69096899-69097631,Stable,Stable,Closing,26,Aurkb,-51252,,,Chd3,245642,,,,
5,127300790,127301291,chr5-127300790-127301291,Stable,Closing,Closing,23,Tmem132c,-58982,,,,,,,,
11,59787222,59787723,chr11-59787222-59787723,Stable,Closing,Closing,23,Mprip,-125917,,,,,,,,
11,82991613,82992114,chr11-82991613-82992114,Stable,Closing,Closing,23,Slfn10-ps,36016,,,,,,,,
2,128339755,128340256,chr2-128339755-128340256,Stable,Closing,Closing,23,Bcl2l11,-213717,,,,,,,,
16,87917118,87917619,chr16-87917118-87917619,Stable,Closing,Closing,23,Bach1,-218173,,,,,,,,
1,193189139,193189640,chr1-193189139-193189640,Stable,Closing,Closing,23,Irf6,-36028,,,,,,,,
16,90882467,90882968,chr16-90882467-90882968,Stable,Closing,Closing,23,Mis18a,-163155,,,,,,,,
13,81640817,81641318,chr13-81640817-81641318,Stable,Closing,Closing,23,Lysmd3,16345,,,,,,,,
4,13908228,13908932,chr4-13908228-13908932,Stable,Closing,Closing,23,Runx1t1,-164792,,,,,,,,
4,124700204,124701146,chr4-124700204-124701146,Stable,Stable,Closing,26,Cdca8,217319,,,,,,,,
1,54888108,54888609,chr1-54888108-54888609,Stable,Closing,Closing,23,Hspe1,199523,,,,,,,,
5,45476247,45476748,chr5-45476247-45476748,Stable,Closing,Closing,23,Ncapg,193171,,,,,,,,
11,89839572,89840073,chr11-89839572-89840073,Stable,Closing,Closing,23,Tmem100,190275,,,,,,,,
4,63752743,63753244,chr4-63752743-63753244,Stable,Closing,Closing,23,Tnc,206541,,,,,,,,
11,59307689,59308381,chr11-59307689-59308381,Stable,Stable,Closing,26,Zkscan17,177139,,,,,,,,
4,13875131,13875760,chr4-13875131-13875760,Stable,Closing,Closing,23,Runx1t1,-131695,,,,,,,,
5,72855685,72856186,chr5-72855685-72856186,Stable,Closing,Closing,23,Nipal1,-207890,,,,,,,,
1,189430411,189430912,chr1-189430411-189430912,Stable,Stable,Closing,26,Cenpf,209694,,,,,,,,
10,111389838,111390339,chr10-111389838-111390339,Stable,Closing,Closing,23,Nap1l1,82884,,,,,,,,
18,4818145,4818646,chr18-4818145-4818646,Stable,Closing,Closing,23,Svil,101894,,,,,,,,
16,17809674,17810175,chr16-17809674-17810175,Stable,Stable,Closing,26,Med15,-158466,,,,,,,,
4,88950519,88951020,chr4-88950519-88951020,Stable,Closing,Closing,23,Mtap,186102,,,,,,,,
8,10961954,10962455,chr8-10961954-10962455,Stable,Stable,Closing,26,Col4a1,235968,,,,,,,,
19,12473191,12473692,chr19-12473191-12473692,Stable,Closing,Closing,23,Fam111a,72048,,,,,,,,
6,56616920,56617421,chr6-56616920-56617421,Stable,Closing,Closing,23,Lsm5,83642,,,,,,,,
8,95429881,95430382,chr8-95429881-95430382,Stable,Closing,Closing,23,Gins3,203071,,,,,,,,
1,21008719,21009220,chr1-21008719-21009220,Stable,Closing,Closing,23,Mcm3,-205751,,,,,,,,
15,56844377,56844878,chr15-56844377-56844878,Stable,Closing,Closing,23,Has2,-178750,,,,,,,,
18,60624581,60625707,chr18-60624581-60625707,Stable,Stable,Closing,26,Synpo,-30608,,,,,,,,
11,119392954,119393455,chr11-119392954-119393455,Stable,Stable,Closing,26,Rnf213,0,,,,,,,,
2,60729951,60730452,chr2-60729951-60730452,Stable,Closing,Closing,23,Rbms1,19741,,,,,,,,
5,127290379,127290880,chr5-127290379-127290880,Stable,Closing,Closing,23,Tmem132c,-48571,,,,,,,,
17,12724317,12724818,chr17-12724317-12724818,Stable,Closing,Closing,23,Igf2r,-41911,,,,,,,,
7,66369081,66370294,chr7-66369081-66370294,Stable,Closing,Closing,23,Lrrk1,-142169,,,,,,,,
6,72711348,72711849,chr6-72711348-72711849,Stable,Closing,Closing,23,Tcf7l1,-84970,,,,,,,,
15,78581299,78582280,chr15-78581299-78582280,Stable,Stable,Closing,26,C1qtnf6,-57953,,,,,,,,
3,109273195,109273821,chr3-109273195-109273821,Stable,Closing,Closing,23,Slc25a24,-150046,,,,,,,,
6,66361011,66361512,chr6-66361011-66361512,Stable,Closing,Closing,23,Mad2l1,173878,,,,,,,,
2,152410958,152411459,chr2-152410958-152411459,Stable,Stable,Closing,26,Zcchc3,496,,,,,,,,
10,111600598,111601099,chr10-111600598-111601099,Stable,Stable,Closing,26,Nap1l1,-127375,,,,,,,,
8,13668269,13668770,chr8-13668269-13668770,Stable,Closing,Closing,23,Rasa3,-101321,,,,,,,,
7,114562614,114563115,chr7-114562614-114563115,Stable,Closing,Closing,23,Gm15500,142102,,,,,,,,
7,109671594,109672591,chr7-109671594-109672591,Stable,Stable,Closing,26,Rpl27a,-152447,,,,,,,,
7,45017417,45017918,chr7-45017417-45017918,Stable,Stable,Closing,26,Tead2,197835,,,,,,,,
17,67988837,67989338,chr17-67988837-67989338,Stable,Closing,Closing,23,Arhgap28,-146124,,,,,,,,
2,5112813,5113314,chr2-5112813-5113314,Stable,Stable,Closing,26,Mcm10,-123099,,,,,,,,
